danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.529,0.498,1,-8.504,0,0.346,0.171,0,0.346,0.54,131.194,audio_features,5vjV8rtLO9H1XVMFTXSbnZ,spotify:track:5vjV8rtLO9H1XVMFTXSbnZ,https://api.spotify.com/v1/tracks/5vjV8rtLO9H1XVMFTXSbnZ,https://api.spotify.com/v1/audio-analysis/5vjV8rtLO9H1XVMFTXSbnZ,194013,4,RnB,The Sequence,,
0.498,0.688,8,-6.58,1,0.452,0.18,0,0.481,0.507,147.899,audio_features,1ulmJh7abgw27HTLIyfDSS,spotify:track:1ulmJh7abgw27HTLIyfDSS,https://api.spotify.com/v1/tracks/1ulmJh7abgw27HTLIyfDSS,https://api.spotify.com/v1/audio-analysis/1ulmJh7abgw27HTLIyfDSS,315040,4,RnB,BLACK EFFECT,,
0.808,0.334,0,-10.253,1,0.0444,0.755,0.0458,0.142,0.452,125.032,audio_features,4eXOmMhFBdAENnRYmicB6o,spotify:track:4eXOmMhFBdAENnRYmicB6o,https://api.spotify.com/v1/tracks/4eXOmMhFBdAENnRYmicB6o,https://api.spotify.com/v1/audio-analysis/4eXOmMhFBdAENnRYmicB6o,355107,4,RnB,Last Night in Los Feliz,,
0.726,0.775,2,-4.174,1,0.269,0.217,0,0.212,0.777,127.943,audio_features,5XJrWePMleGbMmwNQ9Cdrq,spotify:track:5XJrWePMleGbMmwNQ9Cdrq,https://api.spotify.com/v1/tracks/5XJrWePMleGbMmwNQ9Cdrq,https://api.spotify.com/v1/audio-analysis/5XJrWePMleGbMmwNQ9Cdrq,289600,4,RnB,Remember You (feat. The Weeknd),,
0.35,0.613,2,-5.453,1,0.0592,0.0743,0,0.069,0.224,120.038,audio_features,0ihguwGVwKihJ1Nj8fGQlY,spotify:track:0ihguwGVwKihJ1Nj8fGQlY,https://api.spotify.com/v1/tracks/0ihguwGVwKihJ1Nj8fGQlY,https://api.spotify.com/v1/audio-analysis/0ihguwGVwKihJ1Nj8fGQlY,230655,4,RnB,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",,
0.448,0.406,2,-11.42,1,0.0483,0.791,0.00231,0.112,0.0504,147.912,audio_features,3t844ssjXzE9M3SDtUxTI4,spotify:track:3t844ssjXzE9M3SDtUxTI4,https://api.spotify.com/v1/tracks/3t844ssjXzE9M3SDtUxTI4,https://api.spotify.com/v1/audio-analysis/3t844ssjXzE9M3SDtUxTI4,210640,4,RnB,Eternal Sunshine,,
0.25,0.215,8,-13.676,0,0.037,0.632,0.0717,0.401,0.0746,174.824,audio_features,7rLDARtJALM7QdiJDMXW7m,spotify:track:7rLDARtJALM7QdiJDMXW7m,https://api.spotify.com/v1/tracks/7rLDARtJALM7QdiJDMXW7m,https://api.spotify.com/v1/audio-analysis/7rLDARtJALM7QdiJDMXW7m,195987,3,RnB,Pray You Catch Me,,
0.33,0.357,10,-10.171,1,0.0348,0.866,1.76E-05,0.19,0.101,168.238,audio_features,2FNPJWVdGxYhWaotd6rULS,spotify:track:2FNPJWVdGxYhWaotd6rULS,https://api.spotify.com/v1/tracks/2FNPJWVdGxYhWaotd6rULS,https://api.spotify.com/v1/audio-analysis/2FNPJWVdGxYhWaotd6rULS,182720,3,RnB,Sandcastles,,
0.303,0.384,6,-7.342,1,0.0339,0.381,5.14E-06,0.0661,0.261,126.69,audio_features,1pzJboOZaDNwshBnOlNh3a,spotify:track:1pzJboOZaDNwshBnOlNh3a,https://api.spotify.com/v1/tracks/1pzJboOZaDNwshBnOlNh3a,https://api.spotify.com/v1/audio-analysis/1pzJboOZaDNwshBnOlNh3a,273880,5,RnB,1+1,,
0.625,0.576,11,-5.693,0,0.175,0.0543,4.07E-05,0.187,0.235,179.063,audio_features,5hJFhO9dvhJoDvUZZ9iWSw,spotify:track:5hJFhO9dvhJoDvUZZ9iWSw,https://api.spotify.com/v1/tracks/5hJFhO9dvhJoDvUZZ9iWSw,https://api.spotify.com/v1/audio-analysis/5hJFhO9dvhJoDvUZZ9iWSw,193147,4,RnB,Adorn,,
0.735,0.373,11,-10.478,1,0.104,0.762,0.00202,0.288,0.237,123.081,audio_features,13e6f8t7RKXuxZ0JdaaJRG,spotify:track:13e6f8t7RKXuxZ0JdaaJRG,https://api.spotify.com/v1/tracks/13e6f8t7RKXuxZ0JdaaJRG,https://api.spotify.com/v1/audio-analysis/13e6f8t7RKXuxZ0JdaaJRG,107673,4,RnB,Jorja Interlude,,
0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,audio_features,7y6c07pgjZvtHI9kuMVqk1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1,250337,4,RnB,Get It Together,,
0.903,0.439,8,-11.813,1,0.397,0.0407,0,0.138,0.532,139.112,audio_features,0xl1w2q4VLojeXp4JfazPL,spotify:track:0xl1w2q4VLojeXp4JfazPL,https://api.spotify.com/v1/tracks/0xl1w2q4VLojeXp4JfazPL,https://api.spotify.com/v1/audio-analysis/0xl1w2q4VLojeXp4JfazPL,307593,4,RnB,Sacrifices,,
0.369,0.223,6,-14.688,1,0.0361,0.986,0.939,0.106,0.0789,121.173,audio_features,6hmu8wDqiDKIOrM4cTTEao,spotify:track:6hmu8wDqiDKIOrM4cTTEao,https://api.spotify.com/v1/tracks/6hmu8wDqiDKIOrM4cTTEao,https://api.spotify.com/v1/audio-analysis/6hmu8wDqiDKIOrM4cTTEao,223947,3,RnB,Yesterday's Clothes,,
0.792,0.631,10,-8.949,0,0.0617,0.0335,0,0.107,0.18,118.85,audio_features,3TOfqwEx5xzcOchDGEufD9,spotify:track:3TOfqwEx5xzcOchDGEufD9,https://api.spotify.com/v1/tracks/3TOfqwEx5xzcOchDGEufD9,https://api.spotify.com/v1/audio-analysis/3TOfqwEx5xzcOchDGEufD9,217667,4,RnB,Phases,,
0.264,0.285,1,-15.208,1,0.0385,0.892,0.000471,0.344,0.0776,169.65,audio_features,7LbUv7w2z7rEbNqp1uIL9U,spotify:track:7LbUv7w2z7rEbNqp1uIL9U,https://api.spotify.com/v1/tracks/7LbUv7w2z7rEbNqp1uIL9U,https://api.spotify.com/v1/audio-analysis/7LbUv7w2z7rEbNqp1uIL9U,240671,4,RnB,Fallingforyou,,
0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,audio_features,6PGoSes0D9eUDeeAafB2As,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4,RnB,LOVE. FEAT. ZACARI.,,
0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,202.03,audio_features,4m0q0xQ2BNl9SCAGKyfiGZ,spotify:track:4m0q0xQ2BNl9SCAGKyfiGZ,https://api.spotify.com/v1/tracks/4m0q0xQ2BNl9SCAGKyfiGZ,https://api.spotify.com/v1/audio-analysis/4m0q0xQ2BNl9SCAGKyfiGZ,347526,4,RnB,Somebody Else,,
0.786,0.477,4,-12.54,0,0.0556,0.384,0.195,0.111,0.415,124.003,audio_features,2ngzqhj2QhOvrzSoX8svO6,spotify:track:2ngzqhj2QhOvrzSoX8svO6,https://api.spotify.com/v1/tracks/2ngzqhj2QhOvrzSoX8svO6,https://api.spotify.com/v1/audio-analysis/2ngzqhj2QhOvrzSoX8svO6,340665,4,RnB,Fetch Your Life,,
0.554,0.61,0,-7.229,1,0.0804,0.0982,0.0812,0.561,0.497,161.896,audio_features,65DzdjRWH35DNsBZBjW523,spotify:track:65DzdjRWH35DNsBZBjW523,https://api.spotify.com/v1/tracks/65DzdjRWH35DNsBZBjW523,https://api.spotify.com/v1/audio-analysis/65DzdjRWH35DNsBZBjW523,235880,4,RnB,Motion,,
0.761,0.598,10,-7.249,0,0.182,0.126,0,0.0839,0.446,173.897,audio_features,1dUHF4RyMmMTveJ0Rby6Xm,spotify:track:1dUHF4RyMmMTveJ0Rby6Xm,https://api.spotify.com/v1/tracks/1dUHF4RyMmMTveJ0Rby6Xm,https://api.spotify.com/v1/audio-analysis/1dUHF4RyMmMTveJ0Rby6Xm,163974,4,RnB,Can’t Take A Joke,,
0.486,0.849,1,-5.432,1,0.246,0.0481,0,0.143,0.519,152.086,audio_features,6cblRiEGDRNZgowcm951R3,spotify:track:6cblRiEGDRNZgowcm951R3,https://api.spotify.com/v1/tracks/6cblRiEGDRNZgowcm951R3,https://api.spotify.com/v1/audio-analysis/6cblRiEGDRNZgowcm951R3,216333,4,RnB,Sandra’s Rose,,
0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,189.984,audio_features,2WP8G2pdddDmnh1xbfKBOI,spotify:track:2WP8G2pdddDmnh1xbfKBOI,https://api.spotify.com/v1/tracks/2WP8G2pdddDmnh1xbfKBOI,https://api.spotify.com/v1/audio-analysis/2WP8G2pdddDmnh1xbfKBOI,182080,4,RnB,Finesse,,
0.714,0.348,7,-11.319,1,0.147,0.449,0,0.323,0.205,117.312,audio_features,2L3nFptzwy0jlVKSzXHjnL,spotify:track:2L3nFptzwy0jlVKSzXHjnL,https://api.spotify.com/v1/tracks/2L3nFptzwy0jlVKSzXHjnL,https://api.spotify.com/v1/audio-analysis/2L3nFptzwy0jlVKSzXHjnL,154983,4,RnB,Wasted,,
0.619,0.806,3,-4.8,0,0.0483,0.272,0,0.0671,0.877,190,audio_features,0UHB9METy4VCXNgkcGqHqS,spotify:track:0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/tracks/0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/audio-analysis/0UHB9METy4VCXNgkcGqHqS,253080,4,RnB,Kiss It Better,,
0.683,0.437,5,-9.267,0,0.0375,0.781,0.000115,0.12,0.228,199.896,audio_features,6GQ82BpN60dzztUWzYojc7,spotify:track:6GQ82BpN60dzztUWzYojc7,https://api.spotify.com/v1/tracks/6GQ82BpN60dzztUWzYojc7,https://api.spotify.com/v1/audio-analysis/6GQ82BpN60dzztUWzYojc7,252021,4,RnB,Perfect Ten (feat. Nipsey Hussle),,
0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,audio_features,6CcJMwBtXByIz4zQLzFkKc,spotify:track:6CcJMwBtXByIz4zQLzFkKc,https://api.spotify.com/v1/tracks/6CcJMwBtXByIz4zQLzFkKc,https://api.spotify.com/v1/audio-analysis/6CcJMwBtXByIz4zQLzFkKc,291796,4,RnB,i love you,,
0.354,0.808,0,-6.477,1,0.176,0.023,2.42E-05,0.259,0.397,195.956,audio_features,7jpSvCrFev9EBb5RSmoRTa,spotify:track:7jpSvCrFev9EBb5RSmoRTa,https://api.spotify.com/v1/tracks/7jpSvCrFev9EBb5RSmoRTa,https://api.spotify.com/v1/audio-analysis/7jpSvCrFev9EBb5RSmoRTa,273480,4,RnB,Standing on the Sun Remix (feat. Mr. Vegas),,
0.191,0.441,4,-13.191,1,0.0751,0.588,0.0993,0.11,0.0409,172.146,audio_features,7InHgiDyJ0GtvnIVslWNPK,spotify:track:7InHgiDyJ0GtvnIVslWNPK,https://api.spotify.com/v1/tracks/7InHgiDyJ0GtvnIVslWNPK,https://api.spotify.com/v1/audio-analysis/7InHgiDyJ0GtvnIVslWNPK,414467,3,RnB,I'm Not In Love,,
0.455,0.535,9,-10.602,0,0.0426,0.0209,0.64,0.126,0.216,157.01,audio_features,2RQAG0wQt35UzAPEyVJFWN,spotify:track:2RQAG0wQt35UzAPEyVJFWN,https://api.spotify.com/v1/tracks/2RQAG0wQt35UzAPEyVJFWN,https://api.spotify.com/v1/audio-analysis/2RQAG0wQt35UzAPEyVJFWN,237440,4,RnB,Love Drought,,
0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,141.912,audio_features,10hMM5nsZQf66ldBlgWBfG,spotify:track:10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/tracks/10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/audio-analysis/10hMM5nsZQf66ldBlgWBfG,192987,4,RnB,All For Us - from the HBO Original Series Euphoria,,
0.505,0.494,10,-8.635,0,0.315,0.414,7.98E-05,0.105,0.141,171.978,audio_features,73IE87H0g2MBmdn41lkVto,spotify:track:73IE87H0g2MBmdn41lkVto,https://api.spotify.com/v1/tracks/73IE87H0g2MBmdn41lkVto,https://api.spotify.com/v1/audio-analysis/73IE87H0g2MBmdn41lkVto,251240,4,RnB,Paris Morton Music,,
0.706,0.914,8,-4.017,1,0.0534,0.174,0,0.0752,0.548,115.991,audio_features,6vvQCWLhsRoE5sjYn8mxmL,spotify:track:6vvQCWLhsRoE5sjYn8mxmL,https://api.spotify.com/v1/tracks/6vvQCWLhsRoE5sjYn8mxmL,https://api.spotify.com/v1/audio-analysis/6vvQCWLhsRoE5sjYn8mxmL,196453,4,RnB,Decline - Remix,,
0.86,0.569,7,-7.221,1,0.0828,0.0413,0.34,0.0857,0.36,109.078,audio_features,09iktHjNiTzCX6YT5XKScx,spotify:track:09iktHjNiTzCX6YT5XKScx,https://api.spotify.com/v1/tracks/09iktHjNiTzCX6YT5XKScx,https://api.spotify.com/v1/audio-analysis/09iktHjNiTzCX6YT5XKScx,216149,4,RnB,Day & Night,,
0.807,0.66,11,-6.266,0,0.0826,0.0325,0.0481,0.119,0.658,115.176,audio_features,4FKuIlfFCIcvpg7M2HJhwx,spotify:track:4FKuIlfFCIcvpg7M2HJhwx,https://api.spotify.com/v1/tracks/4FKuIlfFCIcvpg7M2HJhwx,https://api.spotify.com/v1/audio-analysis/4FKuIlfFCIcvpg7M2HJhwx,208899,4,RnB,You & I,,
0.264,0.414,0,-9.563,1,0.0299,0.783,0,0.122,0.192,152.76,audio_features,6DwN81QZmeuwwH4cGssrjl,spotify:track:6DwN81QZmeuwwH4cGssrjl,https://api.spotify.com/v1/tracks/6DwN81QZmeuwwH4cGssrjl,https://api.spotify.com/v1/audio-analysis/6DwN81QZmeuwwH4cGssrjl,221467,4,RnB,Ave Maria,,
0.585,0.45,0,-9.727,1,0.0312,0.0859,1.59E-05,0.117,0.202,139.95,audio_features,0iZuHZVJmVDaIp5dvsKFff,spotify:track:0iZuHZVJmVDaIp5dvsKFff,https://api.spotify.com/v1/tracks/0iZuHZVJmVDaIp5dvsKFff,https://api.spotify.com/v1/audio-analysis/0iZuHZVJmVDaIp5dvsKFff,237673,4,RnB,Every Boy,,
0.406,0.359,7,-6.145,1,0.0293,0.685,3.67E-06,0.122,0.202,109.246,audio_features,2fbJ5Msx8KoDKpyufH5YsU,spotify:track:2fbJ5Msx8KoDKpyufH5YsU,https://api.spotify.com/v1/tracks/2fbJ5Msx8KoDKpyufH5YsU,https://api.spotify.com/v1/audio-analysis/2fbJ5Msx8KoDKpyufH5YsU,328893,4,RnB,I'll Never Love Again - Extended Version,,
0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,audio_features,1jUA4rb6ZCv4gby4YU53xq,spotify:track:1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/audio-analysis/1jUA4rb6ZCv4gby4YU53xq,264373,4,RnB,No Air (feat. Chris Brown),,
0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,210.06,audio_features,5bgwqaRSS3M8WHWruHgSL5,spotify:track:5bgwqaRSS3M8WHWruHgSL5,https://api.spotify.com/v1/tracks/5bgwqaRSS3M8WHWruHgSL5,https://api.spotify.com/v1/audio-analysis/5bgwqaRSS3M8WHWruHgSL5,228600,4,RnB,8TEEN,,
0.296,0.518,9,-9.571,0,0.0489,0.745,3.31E-05,0.462,0.0755,183.672,audio_features,51LmI5GE3tHKISLNZMjDPC,spotify:track:51LmI5GE3tHKISLNZMjDPC,https://api.spotify.com/v1/tracks/51LmI5GE3tHKISLNZMjDPC,https://api.spotify.com/v1/audio-analysis/51LmI5GE3tHKISLNZMjDPC,350640,4,RnB,The Birds Pt. 2,,
0.779,0.873,10,-3.766,0,0.0344,0.0196,9.90E-06,0.0999,0.911,111.977,audio_features,4EYvuvqzUepdNaUlUZKVve,spotify:track:4EYvuvqzUepdNaUlUZKVve,https://api.spotify.com/v1/tracks/4EYvuvqzUepdNaUlUZKVve,https://api.spotify.com/v1/audio-analysis/4EYvuvqzUepdNaUlUZKVve,248571,4,RnB,Superstar,,
0.678,0.438,9,-8.847,0,0.0577,0.29,0,0.0838,0.501,162.996,audio_features,2Ixqr51U6DDbPdN0HwQBRn,spotify:track:2Ixqr51U6DDbPdN0HwQBRn,https://api.spotify.com/v1/tracks/2Ixqr51U6DDbPdN0HwQBRn,https://api.spotify.com/v1/audio-analysis/2Ixqr51U6DDbPdN0HwQBRn,247546,4,RnB,Caught Up (feat. Khalid),,
0.606,0.198,0,-15.323,0,0.0343,0.614,0.689,0.0923,0.161,151.29,audio_features,3n3yyaEP6DRbhtN9sWAOeU,spotify:track:3n3yyaEP6DRbhtN9sWAOeU,https://api.spotify.com/v1/tracks/3n3yyaEP6DRbhtN9sWAOeU,https://api.spotify.com/v1/audio-analysis/3n3yyaEP6DRbhtN9sWAOeU,261213,4,RnB,Outro,,
0.698,0.415,8,-10.451,1,0.0358,0.061,0,0.311,0.321,199.97,audio_features,43R6ZE3pEQfP5H0fnnpxAZ,spotify:track:43R6ZE3pEQfP5H0fnnpxAZ,https://api.spotify.com/v1/tracks/43R6ZE3pEQfP5H0fnnpxAZ,https://api.spotify.com/v1/audio-analysis/43R6ZE3pEQfP5H0fnnpxAZ,268693,4,RnB,OG Heartthrob,,
0.575,0.681,1,-8.15,0,0.127,0.0888,0,0.219,0.232,110.091,audio_features,1y5g6vIm7KVdebf5bVyjWX,spotify:track:1y5g6vIm7KVdebf5bVyjWX,https://api.spotify.com/v1/tracks/1y5g6vIm7KVdebf5bVyjWX,https://api.spotify.com/v1/audio-analysis/1y5g6vIm7KVdebf5bVyjWX,261793,4,RnB,Something About You,,
0.518,0.63,6,-5.968,0,0.199,0.00997,0,0.101,0.576,195.958,audio_features,0AtY4uFaYBIl6tAjONkk1Z,spotify:track:0AtY4uFaYBIl6tAjONkk1Z,https://api.spotify.com/v1/tracks/0AtY4uFaYBIl6tAjONkk1Z,https://api.spotify.com/v1/audio-analysis/0AtY4uFaYBIl6tAjONkk1Z,183920,4,RnB,Your Peace (feat. Lil Baby),,
0.797,0.5,0,-6.964,0,0.0354,0.0579,0,0.122,0.492,213.914,audio_features,4D2Z8yUlhaDD81ubWpcRdt,spotify:track:4D2Z8yUlhaDD81ubWpcRdt,https://api.spotify.com/v1/tracks/4D2Z8yUlhaDD81ubWpcRdt,https://api.spotify.com/v1/audio-analysis/4D2Z8yUlhaDD81ubWpcRdt,215327,4,RnB,All Over You,,
0.766,0.408,0,-10.724,1,0.0839,0.00142,0.000998,0.115,0.15,195.926,audio_features,74bV6EDlAPx3IQWZjpRw82,spotify:track:74bV6EDlAPx3IQWZjpRw82,https://api.spotify.com/v1/tracks/74bV6EDlAPx3IQWZjpRw82,https://api.spotify.com/v1/audio-analysis/74bV6EDlAPx3IQWZjpRw82,240000,4,RnB,Not Ashamed,,
0.701,0.586,5,-10.537,0,0.0365,0.000452,0.00106,0.175,0.102,205.952,audio_features,38ahkZp21r4ta2sJN4Zi88,spotify:track:38ahkZp21r4ta2sJN4Zi88,https://api.spotify.com/v1/tracks/38ahkZp21r4ta2sJN4Zi88,https://api.spotify.com/v1/audio-analysis/38ahkZp21r4ta2sJN4Zi88,205667,4,RnB,The Space Between,,
0.728,0.337,2,-12.363,0,0.169,0.0329,0,0.0552,0.21,203.452,audio_features,7DG6lGfy2W2bMstHlXTMSu,spotify:track:7DG6lGfy2W2bMstHlXTMSu,https://api.spotify.com/v1/tracks/7DG6lGfy2W2bMstHlXTMSu,https://api.spotify.com/v1/audio-analysis/7DG6lGfy2W2bMstHlXTMSu,216280,4,RnB,What You Do to Me,,
0.55,0.578,5,-8.568,1,0.036,0.193,0.000104,0.0904,0.0659,208.99,audio_features,1X1y6CQmAejhN8oeFtouje,spotify:track:1X1y6CQmAejhN8oeFtouje,https://api.spotify.com/v1/tracks/1X1y6CQmAejhN8oeFtouje,https://api.spotify.com/v1/audio-analysis/1X1y6CQmAejhN8oeFtouje,201467,4,RnB,King City,,
0.629,0.488,6,-8.893,0,0.093,0.0238,0.00523,0.107,0.203,114.885,audio_features,27jnNdWxyRBabc3c4ZBtG2,spotify:track:27jnNdWxyRBabc3c4ZBtG2,https://api.spotify.com/v1/tracks/27jnNdWxyRBabc3c4ZBtG2,https://api.spotify.com/v1/audio-analysis/27jnNdWxyRBabc3c4ZBtG2,306067,4,RnB,Day and Night,,
0.803,0.452,0,-9.106,1,0.0382,0.0023,0,0.0743,0.197,199.986,audio_features,1CJmTfrlU1d6FtAYNT36wD,spotify:track:1CJmTfrlU1d6FtAYNT36wD,https://api.spotify.com/v1/tracks/1CJmTfrlU1d6FtAYNT36wD,https://api.spotify.com/v1/audio-analysis/1CJmTfrlU1d6FtAYNT36wD,259173,4,RnB,Small Talk,,
0.624,0.536,2,-9.575,0,0.0799,0.109,0.000428,0.102,0.131,119.088,audio_features,1JUvB8LRKYoik4BB1bEJWK,spotify:track:1JUvB8LRKYoik4BB1bEJWK,https://api.spotify.com/v1/tracks/1JUvB8LRKYoik4BB1bEJWK,https://api.spotify.com/v1/audio-analysis/1JUvB8LRKYoik4BB1bEJWK,248432,4,RnB,My Love (feat. Drake),,
0.61,0.692,0,-7.965,1,0.0863,8.12E-05,1.35E-05,0.698,0.19,200.302,audio_features,6rhUGIxFVgYjGPFsZfwUxL,spotify:track:6rhUGIxFVgYjGPFsZfwUxL,https://api.spotify.com/v1/tracks/6rhUGIxFVgYjGPFsZfwUxL,https://api.spotify.com/v1/audio-analysis/6rhUGIxFVgYjGPFsZfwUxL,275827,4,RnB,Pacifico,,
0.373,0.686,0,-5.52,1,0.034,0.128,1.96E-06,0.383,0.189,187.526,audio_features,7yFMhCJOsH7khgpdnyrZAZ,spotify:track:7yFMhCJOsH7khgpdnyrZAZ,https://api.spotify.com/v1/tracks/7yFMhCJOsH7khgpdnyrZAZ,https://api.spotify.com/v1/audio-analysis/7yFMhCJOsH7khgpdnyrZAZ,289080,4,RnB,Ride,,
0.71,0.598,5,-7.598,0,0.0319,0.508,0,0.0971,0.501,119.981,audio_features,5Mk1tgVrSuoWWwPVFNS0jB,spotify:track:5Mk1tgVrSuoWWwPVFNS0jB,https://api.spotify.com/v1/tracks/5Mk1tgVrSuoWWwPVFNS0jB,https://api.spotify.com/v1/audio-analysis/5Mk1tgVrSuoWWwPVFNS0jB,256320,4,RnB,Loveeeeeee Song,,
0.566,0.666,5,-5.742,0,0.163,0.0161,1.99E-05,0.231,0.394,121.998,audio_features,555ix1gW9A1QtXoVfCPbfB,spotify:track:555ix1gW9A1QtXoVfCPbfB,https://api.spotify.com/v1/tracks/555ix1gW9A1QtXoVfCPbfB,https://api.spotify.com/v1/audio-analysis/555ix1gW9A1QtXoVfCPbfB,177727,5,RnB,Solita,,
0.733,0.685,1,-8.694,0,0.0593,0.113,0.0262,0.0989,0.101,149.988,audio_features,1lfHff4wdmV8VXrMaYKdoP,spotify:track:1lfHff4wdmV8VXrMaYKdoP,https://api.spotify.com/v1/tracks/1lfHff4wdmV8VXrMaYKdoP,https://api.spotify.com/v1/audio-analysis/1lfHff4wdmV8VXrMaYKdoP,336001,4,RnB,Swang My Way,,
0.47,0.792,0,-8.932,1,0.26,0.171,1.28E-06,0.313,0.214,170.085,audio_features,40xhyfAPDoMtv494MfPevP,spotify:track:40xhyfAPDoMtv494MfPevP,https://api.spotify.com/v1/tracks/40xhyfAPDoMtv494MfPevP,https://api.spotify.com/v1/audio-analysis/40xhyfAPDoMtv494MfPevP,215947,4,RnB,XO,,
0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,audio_features,047fCsbO4NdmwCBn8pcUXl,spotify:track:047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/tracks/047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/audio-analysis/047fCsbO4NdmwCBn8pcUXl,347227,5,RnB,Marvins Room,,
0.85,0.473,10,-5.747,0,0.209,0.117,0.0103,0.108,0.38,170.908,audio_features,41a7dZcq30Ss5kPMayWRV0,spotify:track:41a7dZcq30Ss5kPMayWRV0,https://api.spotify.com/v1/tracks/41a7dZcq30Ss5kPMayWRV0,https://api.spotify.com/v1/audio-analysis/41a7dZcq30Ss5kPMayWRV0,157605,4,RnB,That’s How You Feel,,
0.687,0.429,2,-13.075,1,0.192,0.0407,0,0.142,0.336,141.966,audio_features,3mvYQKm8h6M5K5h0nVPY9S,spotify:track:3mvYQKm8h6M5K5h0nVPY9S,https://api.spotify.com/v1/tracks/3mvYQKm8h6M5K5h0nVPY9S,https://api.spotify.com/v1/audio-analysis/3mvYQKm8h6M5K5h0nVPY9S,289560,4,RnB,After Dark (feat. Static Major & Ty Dolla $ign),,
0.79,0.464,0,-8.151,1,0.0408,0.128,8.13E-05,0.0953,0.596,120.034,audio_features,4eouGwatCZhawT0yCORHX2,spotify:track:4eouGwatCZhawT0yCORHX2,https://api.spotify.com/v1/tracks/4eouGwatCZhawT0yCORHX2,https://api.spotify.com/v1/audio-analysis/4eouGwatCZhawT0yCORHX2,197325,4,RnB,Me vs. Us,,
0.72,0.647,1,-5.411,0,0.0642,0.0116,0.000206,0.571,0.809,157.877,audio_features,7Ffgp7DIow5wECYQyzEiTq,spotify:track:7Ffgp7DIow5wECYQyzEiTq,https://api.spotify.com/v1/tracks/7Ffgp7DIow5wECYQyzEiTq,https://api.spotify.com/v1/audio-analysis/7Ffgp7DIow5wECYQyzEiTq,146914,4,RnB,BMO,,
0.754,0.504,6,-7.174,0,0.0405,0.363,2.51E-05,0.0964,0.797,156.028,audio_features,2q4cLqUTbjtvlXIcaa85TA,spotify:track:2q4cLqUTbjtvlXIcaa85TA,https://api.spotify.com/v1/tracks/2q4cLqUTbjtvlXIcaa85TA,https://api.spotify.com/v1/audio-analysis/2q4cLqUTbjtvlXIcaa85TA,151674,4,RnB,Facetime,,
0.319,0.305,1,-12.444,0,0.0498,0.885,7.21E-05,0.0839,0.255,151.63,audio_features,0jq34bzlBreNWsnp8rvlvK,spotify:track:0jq34bzlBreNWsnp8rvlvK,https://api.spotify.com/v1/tracks/0jq34bzlBreNWsnp8rvlvK,https://api.spotify.com/v1/audio-analysis/0jq34bzlBreNWsnp8rvlvK,243307,4,RnB,Take You There,,
0.534,0.489,8,-8.725,0,0.241,0.302,0,0.112,0.416,147.943,audio_features,587qpoPHuXkSRSykLM4EBp,spotify:track:587qpoPHuXkSRSykLM4EBp,https://api.spotify.com/v1/tracks/587qpoPHuXkSRSykLM4EBp,https://api.spotify.com/v1/audio-analysis/587qpoPHuXkSRSykLM4EBp,236679,4,RnB,New Apartment,,
0.741,0.397,6,-9.34,0,0.035,0.568,0,0.153,0.418,170.098,audio_features,56IszkEOG5lFShWevvEH3R,spotify:track:56IszkEOG5lFShWevvEH3R,https://api.spotify.com/v1/tracks/56IszkEOG5lFShWevvEH3R,https://api.spotify.com/v1/audio-analysis/56IszkEOG5lFShWevvEH3R,288532,4,RnB,Whipped Cream,,
